Title,Price,Link,Image,Description,ReviewAuthor,ReviewRating,ReviewTitle,ReviewBody,ReviewDate
"Casque Bluetooth Pour Fille Chat Oreille, Casque Stéréo Pliable Avec lumière LED / PS4 / PC / Tablette / TV (rose + blanc)","9,69 €","https://www.cdiscount.com/high-tech/casques-baladeur-hifi/casque-bluetooth-pour-fille-chat-oreille-casque-s/f-1065420-auc4605986130862.html#mpos=31|mp","https://www.cdiscount.com/pdt2/8/6/2/1/400x400/auc4605986130862/rw/casque-bluetooth-pour-fille-chat-oreille-casque-s.jpg","Casque Bluetooth Pour Fille Chat Oreille, Casque Stéréo Pliable Avec lumière LED / PS4 / PC / Tablette / TV (rose + blanc) Microphon Casque Bluetooth dessin animé, oreilles de chat, avec lumière LED, emplacement pour carte SD, radio FM, prise audio 3,5 mm Conception de dessin animé mignon et lumières LED, écouteurs avec oreilles de chat clignotantes à LED. La LED d’oreille de chat peut s’allumer ou clignoter + produit Oreilles de chat LED mignonnes et brillantes, Les oreilles de chat super mignonnes spécialement conçues, les oreilles de chat LED rouge/bleu/vert clignoteront et changeront de couleur en fonction du rythme, permettant à vos enfants de danser sur la musique, apportant plus de plaisir et de bonheur à vos enfants et à votre famille. Compatibilité universelle et nombreuses fonctions. peut non seulement utiliser une prise audio standard de 3,5 mm en mode filaire, mais peut également fonctionner avec la plupart des smartphones, tablettes, iPhone, iPad, PC et autres appareils Bluetooth. Il peut également insérer une carte SD ou écouter la radio FM. Casque de jeu avec lumière LED Des gadgets technologiques sympas, permettant aux enfants de jouer à des jeux avec des lumières LED colorées, et surtout, sans délai ! Emplacements pour cartes FM et SD Peut être utilisé pour écouter de la musique radio ou insérer une carte SD au format MP3 pour lire vos chansons préférées. Confortables et réglables : les écouteurs sans fil pour enfants ont un rembourrage doux autour de la tasse afin que le porteur puisse les porter pendant des heures en cas de besoin. Cela s’applique aux vols longue distance ou pendant le sommeil. De plus, les sangles souples sont plus faciles à adapter et permettent le remontage car elles sont plus faciles à adapter. pour une lecture de musique plus longue. Son stéréo et longue durée de lecture : Bluetooth 5.0 et 40 mm de diamètre, vous offre un son dynamique et puissant. Charge de 2 à 3 heures. Autonomie de 5 à 7 heures en mode flash LED et autonomie de 8 à 10 heures en mode lumière LED. Bluetooth 5.0 Connexion stable Le meilleur cadeau pour les enfants : notre casque Bluetooth pour enfants combine des éléments de musique, des lumières et des couleurs ensemble, fait de vos enfants une étoile brillante et attire toujours l’attention des autres lors de toute la fête. Le meilleur choix de cadeau pour les enfants pour Thanksgiving, Noël, l’ouverture de l’école, un anniversaire, etc Caractéristiques Version Bluetooth : 5.0 RF : 20 m. Temps de charge de la batterie : 2-3 heures. Autonomie de la batterie avec mode flash LED : 5-7 heures. Autonomie de la batterie avec mode veille LED : 8 à 10 heures. Capacité de la batterie : 400 mAh. Tension de charge : 5 V/1 A. Connecteur d’entrée: 3.5mm Équipements compatibles Impédance : 32 Ω. Pliable, adapté aux enfants Poids du produit : 200 g.","dfau • publié le","5,0","Casque Bluetooth Pour Fille Chat","super casque ma fille l adore et le son est de très bonne qualité","22/03/2025"
"Casque Bluetooth Pour Fille Chat Oreille, Casque Stéréo Pliable Avec lumière LED / PS4 / PC / Tablette / TV (rose + blanc)","9,69 €","https://www.cdiscount.com/high-tech/casques-baladeur-hifi/casque-bluetooth-pour-fille-chat-oreille-casque-s/f-1065420-auc4605986130862.html#mpos=31|mp","https://www.cdiscount.com/pdt2/8/6/2/1/400x400/auc4605986130862/rw/casque-bluetooth-pour-fille-chat-oreille-casque-s.jpg","Casque Bluetooth Pour Fille Chat Oreille, Casque Stéréo Pliable Avec lumière LED / PS4 / PC / Tablette / TV (rose + blanc) Microphon Casque Bluetooth dessin animé, oreilles de chat, avec lumière LED, emplacement pour carte SD, radio FM, prise audio 3,5 mm Conception de dessin animé mignon et lumières LED, écouteurs avec oreilles de chat clignotantes à LED. La LED d’oreille de chat peut s’allumer ou clignoter + produit Oreilles de chat LED mignonnes et brillantes, Les oreilles de chat super mignonnes spécialement conçues, les oreilles de chat LED rouge/bleu/vert clignoteront et changeront de couleur en fonction du rythme, permettant à vos enfants de danser sur la musique, apportant plus de plaisir et de bonheur à vos enfants et à votre famille. Compatibilité universelle et nombreuses fonctions. peut non seulement utiliser une prise audio standard de 3,5 mm en mode filaire, mais peut également fonctionner avec la plupart des smartphones, tablettes, iPhone, iPad, PC et autres appareils Bluetooth. Il peut également insérer une carte SD ou écouter la radio FM. Casque de jeu avec lumière LED Des gadgets technologiques sympas, permettant aux enfants de jouer à des jeux avec des lumières LED colorées, et surtout, sans délai ! Emplacements pour cartes FM et SD Peut être utilisé pour écouter de la musique radio ou insérer une carte SD au format MP3 pour lire vos chansons préférées. Confortables et réglables : les écouteurs sans fil pour enfants ont un rembourrage doux autour de la tasse afin que le porteur puisse les porter pendant des heures en cas de besoin. Cela s’applique aux vols longue distance ou pendant le sommeil. De plus, les sangles souples sont plus faciles à adapter et permettent le remontage car elles sont plus faciles à adapter. pour une lecture de musique plus longue. Son stéréo et longue durée de lecture : Bluetooth 5.0 et 40 mm de diamètre, vous offre un son dynamique et puissant. Charge de 2 à 3 heures. Autonomie de 5 à 7 heures en mode flash LED et autonomie de 8 à 10 heures en mode lumière LED. Bluetooth 5.0 Connexion stable Le meilleur cadeau pour les enfants : notre casque Bluetooth pour enfants combine des éléments de musique, des lumières et des couleurs ensemble, fait de vos enfants une étoile brillante et attire toujours l’attention des autres lors de toute la fête. Le meilleur choix de cadeau pour les enfants pour Thanksgiving, Noël, l’ouverture de l’école, un anniversaire, etc Caractéristiques Version Bluetooth : 5.0 RF : 20 m. Temps de charge de la batterie : 2-3 heures. Autonomie de la batterie avec mode flash LED : 5-7 heures. Autonomie de la batterie avec mode veille LED : 8 à 10 heures. Capacité de la batterie : 400 mAh. Tension de charge : 5 V/1 A. Connecteur d’entrée: 3.5mm Équipements compatibles Impédance : 32 Ω. Pliable, adapté aux enfants Poids du produit : 200 g.","mjcasra • publié le","5,0","adorable","tres jolie fonctionne parfaitement","17/03/2025"
"Casque TV Philips SHC5200","46,64 €","https://www.cdiscount.com/high-tech/casques-baladeur-hifi/philips-shc5200-casque-hi-fi-sans-fil-hp-32-mm-c/f-1065420-phi6923410732948.html#mpos=32|mp","https://www.cdiscount.com/pdt2/9/4/8/1/400x400/phi6923410732948/rw/philips-shc5200-casque-hi-fi-sans-fil-hp-32-mm-c.jpg","Liberté de mouvement Casque sans fil entièrement rechargeable Oubliez les câbles qui vous encombrent et découvrez le plaisir de bouger librement au son de votre musique. Avec son design léger et rechargeable, vous pouvez utiliser ce casque Philips SHC5200/10 longtemps.","Vardache • publié le","4,0","Correct","Casque parfait pour écouter discrètement la télévision mais le cordon d'alimentation n'est pas adapté au casque",""
"Casque TV Philips SHC5200","46,64 €","https://www.cdiscount.com/high-tech/casques-baladeur-hifi/philips-shc5200-casque-hi-fi-sans-fil-hp-32-mm-c/f-1065420-phi6923410732948.html#mpos=32|mp","https://www.cdiscount.com/pdt2/9/4/8/1/400x400/phi6923410732948/rw/philips-shc5200-casque-hi-fi-sans-fil-hp-32-mm-c.jpg","Liberté de mouvement Casque sans fil entièrement rechargeable Oubliez les câbles qui vous encombrent et découvrez le plaisir de bouger librement au son de votre musique. Avec son design léger et rechargeable, vous pouvez utiliser ce casque Philips SHC5200/10 longtemps.","JMMi • publié le","5,0","Cordon d'alim .","Pas conforme ? je complète : Il est formidable . Merci de me donner une réponse .Je débute avec . C'est le même cordon d'alim pour le socle et le casque ? Possibilité d'en acheter un supplémentaire ? Merci",""
"Casque TV Philips SHC5200","46,64 €","https://www.cdiscount.com/high-tech/casques-baladeur-hifi/philips-shc5200-casque-hi-fi-sans-fil-hp-32-mm-c/f-1065420-phi6923410732948.html#mpos=32|mp","https://www.cdiscount.com/pdt2/9/4/8/1/400x400/phi6923410732948/rw/philips-shc5200-casque-hi-fi-sans-fil-hp-32-mm-c.jpg","Liberté de mouvement Casque sans fil entièrement rechargeable Oubliez les câbles qui vous encombrent et découvrez le plaisir de bouger librement au son de votre musique. Avec son design léger et rechargeable, vous pouvez utiliser ce casque Philips SHC5200/10 longtemps.","C1sCo • publié le","1,0","Qualité en baisse","Déçu, intensité du son qui varie tout seule !! Qualité en baisse, recharge USB C au lieu de la base. Mon précédent a rendu l’âme juste après la fin de garantie (2 ans et 6 mois). Ce sera mon dernier Philips",""
"Casque TV Philips SHC5200","46,64 €","https://www.cdiscount.com/high-tech/casques-baladeur-hifi/philips-shc5200-casque-hi-fi-sans-fil-hp-32-mm-c/f-1065420-phi6923410732948.html#mpos=32|mp","https://www.cdiscount.com/pdt2/9/4/8/1/400x400/phi6923410732948/rw/philips-shc5200-casque-hi-fi-sans-fil-hp-32-mm-c.jpg","Liberté de mouvement Casque sans fil entièrement rechargeable Oubliez les câbles qui vous encombrent et découvrez le plaisir de bouger librement au son de votre musique. Avec son design léger et rechargeable, vous pouvez utiliser ce casque Philips SHC5200/10 longtemps.","JPK06 • publié le","4,0","Conforme à la description.","Très bonne écoute, même dans une autre pièce éloignée du téléviseur.","29/06/2025"
"Casque TV Philips SHC5200","46,64 €","https://www.cdiscount.com/high-tech/casques-baladeur-hifi/philips-shc5200-casque-hi-fi-sans-fil-hp-32-mm-c/f-1065420-phi6923410732948.html#mpos=32|mp","https://www.cdiscount.com/pdt2/9/4/8/1/400x400/phi6923410732948/rw/philips-shc5200-casque-hi-fi-sans-fil-hp-32-mm-c.jpg","Liberté de mouvement Casque sans fil entièrement rechargeable Oubliez les câbles qui vous encombrent et découvrez le plaisir de bouger librement au son de votre musique. Avec son design léger et rechargeable, vous pouvez utiliser ce casque Philips SHC5200/10 longtemps.","Linnel • publié le","5,0","Confortable et la qualité sonore est bonne","Très confortable à porter, la qualité sonore est bonne, le contrôle du volume est un peu difficile à trouver lors de leur port. Si le niveau sonore de la télévision est trop élevé (plus de 50%), alors lorsque la musique est jouée, le volume dans les écouteurs monte et descend... Mais ok en dessous de 50% et beaucoup de volume encore disponible.","07/06/2025"
"Casque Bluetooth - OneOdio - A10 - Réduction de Bruit Active - 62 Heures - Extra Bass","57,12 €","https://www.cdiscount.com/high-tech/casques-baladeur-hifi/oneodio-a10-casque-bluetooth-sans-fil-a-reduction/f-1065420-one1705325871201.html#mpos=33|mp","https://www.cdiscount.com/pdt2/2/0/1/1/400x400/one1705325871201/rw/oneodio-a10-casque-bluetooth-sans-fil-a-reduction.jpg","【 Réduction de Bruit Active】Les écouteurs supra auriculaires casque bluetooth sans fil adoptent une technologie hybride avancée de suppression active du bruit qui neutralise efficacement le bruit externe avec la même résistance au bruit. Les microphones à double détection de bruit réduisent jusqu'à 95% les bruits basse et moyenne fréquence, vous permettant de profiter de la musique, des podcasts et des sans être dérangé par le bruit ambiant et de vous immerger dans un monde musical immersif. 【 Audio Haute Résolution】Les écouteurs supra-auriculaires sont équipés de deux pilotes audio de 40 mm qui couvrent une plage de fréquences allant jusqu'à 40 kHz. casque bluetooth Ils offrent des vitesses de transfert plus stables, une latence plus faible et offrent une sortie audio haute résolution plus profonde et plus immersive. Par rapport à la qualité audio CD, les écouteurs sans fil casque Audio Bluetooth offrent des basses plus fortes,un son plus proche de l'original. 【 Une semaine de liberté 】 casque audio bluetooth Les écouteurs ont une capacité de batterie puissante qui vous permet de profiter de votre propre monde musical dans différents modes. Profitez jusqu'à 62 heures de musique, de lecture de films ou de temps de conversation en mode ANC et 50 heures en mode Bluetooth (à 50 % de volume). Il dispose d'une puissante fonction de charge rapide qui permet 2 heures de temps de lecture après seulement 5 minutes de charge. 【 Un confort exceptionnel 】casque audio sans fil Les oreillettes de conception ergonomique offrent une expérience de port confortable avec des coussinets d'oreille en mousse à mémoire de forme respirante et douce qui couvrent entièrement les oreilles et réduisent la pression. Équipés d'un matériau élastique en métal rotatif à 90°, les écouteurs sont durables et légers, vous pouvez donc facilement les plier et les ranger dans votre sac à dos. 【 Mode Transparence (bruits ambiants) 】 Les écouteurs antibruit utilisent leurs microphones intégrés pour capturer le bruit environnant, réduire le volume et amplifier la voix. Cela vous permet d'entendre des sons externes tout en réduisant une partie du bruit. Cela vous permet de communiquer facilement avec le personnel de cabine, d'entendre des annonces claires lors de l'embarquement et de parler à votre partenaire d'exercice avant un cours de yoga sans avoir à retirer les écouteurs. Marque ‎OneOdio Couleur ‎Noir Type de produit ‎Supra Auriculaire Type de casque ‎Circum-Auriculaire Connexions ‎Sans fil Bluetooth Distance focale ‎Jack 3,5 mm Caractéristiques spéciales ‎✅ Microphone inclus, ✅ Pliable, ✅ Charge rapide, ✅ multipoint_pairing, ✅ rechargeable_battery Technologie de micro ‎Stereo Résistance ‎32 ohms Appareils compatibles ‎Ordinateur portable, Téléphone, Tablette, Handys Type de batterie ‎Lithium-polymère Batterie rechargeable ‎Oui","Marcus91 • publié le","4,0","Super produit qualité prix","Excellent casque pour son prix","14/03/2025"
"Casque audio Shokz CONDUCTION OSSEUSE OPENSWIM PRO GRIS CHARGE SANS FIL","159,99 €","https://www.cdiscount.com/high-tech/casques-baladeur-hifi/casque-audio-shokz-conduction/f-1065420-aabjt07771.html#mpos=34|mp","https://www.cdiscount.com/pdt2/7/7/1/1/400x400/aabjt07771/rw/casque-audio-shokz-conduction.jpg","Description Type de haut-parleur: Transducteur à conduction osseuse Résistance à la sueur: IP68 Durée de charge: 120 minutes Matériaux: Silicone, plastic, nickel-titanium alloy Caractéristiques Chargeur inclus: Non Puissance de charge minimale: 4 Puissance de charge maximale: 5 Compatible usb pd: Non Reduction de bruit: Oui Accessoires fournis: Câble de charge Alimentation: USB-C Autonomie de fonctionnement: 540 Communication sans fil: Bluetooth Fonctionnalites casque: Contrôle de volume Fonctionnalites casque: Sport Couleur: Gris Coloris: Gris Type de casque ecouteurs: Conduction osseuse Mode de connexion: Sans fil Cable: Sans Fil Portee maximum: 10 Origine de fabrication: Fabriqué hors Europe Usage: Sport Isolation phonique: Réduction de bruit active Reponse en frequence: 20 Pays de fabrication: Chine Largeur: 13,6 Hauteur: 6,9 Profondeur: 17,2 Connecte: Oui Disponibilite des pieces detachees: Pièces non disponibles","","","","",""
"Casque à Conduction Osseuse - Shokz - Openmove - Bluetooth - Sans Fil - Élévation Bleu","63,44 €","https://www.cdiscount.com/high-tech/casques-baladeur-hifi/shokz-openmove-casque-a-conduction-osseuse-d-entr/f-1065420-sho0850033806267.html#mpos=35|mp","https://www.cdiscount.com/pdt2/2/6/7/1/400x400/sho0850033806267/rw/shokz-openmove-casque-a-conduction-osseuse-d-entr.jpg","Description LA PUISSANCE DE LA TECHNOLOGIE DE CONDUCTION OSSEUSE Grâce à la puissance de la technologie de conduction osseuse, les écouteurs Shokz génèrent des mini-vibrations qui traversent vos pommettes. Les vibrations atteignent directement vos oreilles internes, en contournant complètement vos tympans, ce qui permet une expérience d'écoute à oreilles ouvertes. DESIGN LEGER 29g, CONFORTABLE SANS RIEN DANS LES OREILLES OpenMove s'installe doucement à l'extérieur de l'oreille et vous permet d'écouter sans douleur et sans fatigue. Profitez d'un confort tout au long de la journée. UNE ÉCOUTE ATTENTIVE, EN RESTANT VIGILANT ET EN SÉCURITÉ La conception laissant les oreilles libres vous permet d'entendre votre musique et la circulation en même temps. Profitez de la musique tout en vous rendant au bureau, en promenant le chien, et plus encore, sans faire de compromis sur la sécurité. PROFITER D'UN SON DE QUALITÉ SUPÉRIEURE À CHAQUE FOIS Premium Pitch est la technologie de conduction osseuse 2.0 qui permet une analyse audio plus détaillée, quel que soit le volume sonore. PRE-REGLAGES SONORES POUR UNE ÉCOUTE PERSONNALISÉE Vous pouvez choisir parmi deux effets sonores : le mode Standard et le mode Booster Vocal. UNE CONNEXION SANS FAILLE, UNE QUALITÉ D'APPEL ÉTONNANTE Equipé d'une puce bluetooth Qualcomm 5.0, de micros doubles et d'un algorithme CVC séparant nettement votre voix des bruits de fond, tenez-vous prêt à passer des appels clairs et stables. DES COMMANDES TACTILES SIMPLES, DES CHANSONS AU BOUT DES DOIGTS Il est doté de boutons facilement repérables et de commandes rapides telles que lecture, saut, pause, prise d'appels téléphoniques par simple pression d'un doigt. APPAIRAGE BLUETOOTH MULTIPLE Capable de se connecter à deux appareils en même temps, et compatible avec plusieurs appareils Bluetooth tels que les smartphones, PC et tablettes. Caractéristiques Dimensions: L x l x H: 10 x 4.6 x 12.2 cm Accessoires fournis: Câble USB-C, Sac de transport, Mode d’emploi Alimentation: Batterie Rechargeable Li-Polymère; Capacité de la batterie: 135mAh; Port de chargement USB-C Appareil connecte: Oui Communication sans fil: Bluetooth Fonctionnalites casque: Sport Fonctionnalites casque: Contrôle iPhone et GSM Couleur: Bleu Coloris: Bleu Type de casque ecouteurs: Conduction osseuse Assistant vocal compatible: Non Caracteristiques complementaires: Série S661 ; Technologie de conduction osseuse : Premium Pitch 2.0 ; Puce QCC3024 ; Plage de fréquences : 20Hz~20KHz ; Sensibilité : 96 ±3dB ; Microphone : -40dB ±2dB ; Profiles compatibles : A2DP, AVRCP, HSP, HFP ; Charge voltage : 5.25V±5% ; Bande de fréquences : 2402MHz~2480MHz ; Temps de chargement : 2 heures ; Résistance à la sueur : IP55 ; Maximum RF outputpower : 4dBm ; Design ‘‘Oreilles Libres’’ ; Sécurité ; Titane complet ; Son Stéréo PremiumPitch™2.0 Type connecteur sortie audio: USB Mode de connexion: Sans fil Cable: USB-C Portee maximum: 10 Choix durable: Oui Poids du produit: 29 Usage: Sport Reponse en frequence: 20 Pays de fabrication: Chine Assistant vocal integre: Non Impedance nominale: 8 Connecte: Non Disponibilite des pieces detachees: Non disponible","cloon • publié le","5,0","Exceptionnel","Un son unique, le micro est impeccable pour les appelé et l'autonomie 20% pour une matinée avec des appels et de l'écoute de musique. Livré avec une housse et son cordon usbc","12/12/2025"
"Casque à Conduction Osseuse - Shokz - Openmove - Bluetooth - Sans Fil - Élévation Bleu","63,44 €","https://www.cdiscount.com/high-tech/casques-baladeur-hifi/shokz-openmove-casque-a-conduction-osseuse-d-entr/f-1065420-sho0850033806267.html#mpos=35|mp","https://www.cdiscount.com/pdt2/2/6/7/1/400x400/sho0850033806267/rw/shokz-openmove-casque-a-conduction-osseuse-d-entr.jpg","Description LA PUISSANCE DE LA TECHNOLOGIE DE CONDUCTION OSSEUSE Grâce à la puissance de la technologie de conduction osseuse, les écouteurs Shokz génèrent des mini-vibrations qui traversent vos pommettes. Les vibrations atteignent directement vos oreilles internes, en contournant complètement vos tympans, ce qui permet une expérience d'écoute à oreilles ouvertes. DESIGN LEGER 29g, CONFORTABLE SANS RIEN DANS LES OREILLES OpenMove s'installe doucement à l'extérieur de l'oreille et vous permet d'écouter sans douleur et sans fatigue. Profitez d'un confort tout au long de la journée. UNE ÉCOUTE ATTENTIVE, EN RESTANT VIGILANT ET EN SÉCURITÉ La conception laissant les oreilles libres vous permet d'entendre votre musique et la circulation en même temps. Profitez de la musique tout en vous rendant au bureau, en promenant le chien, et plus encore, sans faire de compromis sur la sécurité. PROFITER D'UN SON DE QUALITÉ SUPÉRIEURE À CHAQUE FOIS Premium Pitch est la technologie de conduction osseuse 2.0 qui permet une analyse audio plus détaillée, quel que soit le volume sonore. PRE-REGLAGES SONORES POUR UNE ÉCOUTE PERSONNALISÉE Vous pouvez choisir parmi deux effets sonores : le mode Standard et le mode Booster Vocal. UNE CONNEXION SANS FAILLE, UNE QUALITÉ D'APPEL ÉTONNANTE Equipé d'une puce bluetooth Qualcomm 5.0, de micros doubles et d'un algorithme CVC séparant nettement votre voix des bruits de fond, tenez-vous prêt à passer des appels clairs et stables. DES COMMANDES TACTILES SIMPLES, DES CHANSONS AU BOUT DES DOIGTS Il est doté de boutons facilement repérables et de commandes rapides telles que lecture, saut, pause, prise d'appels téléphoniques par simple pression d'un doigt. APPAIRAGE BLUETOOTH MULTIPLE Capable de se connecter à deux appareils en même temps, et compatible avec plusieurs appareils Bluetooth tels que les smartphones, PC et tablettes. Caractéristiques Dimensions: L x l x H: 10 x 4.6 x 12.2 cm Accessoires fournis: Câble USB-C, Sac de transport, Mode d’emploi Alimentation: Batterie Rechargeable Li-Polymère; Capacité de la batterie: 135mAh; Port de chargement USB-C Appareil connecte: Oui Communication sans fil: Bluetooth Fonctionnalites casque: Sport Fonctionnalites casque: Contrôle iPhone et GSM Couleur: Bleu Coloris: Bleu Type de casque ecouteurs: Conduction osseuse Assistant vocal compatible: Non Caracteristiques complementaires: Série S661 ; Technologie de conduction osseuse : Premium Pitch 2.0 ; Puce QCC3024 ; Plage de fréquences : 20Hz~20KHz ; Sensibilité : 96 ±3dB ; Microphone : -40dB ±2dB ; Profiles compatibles : A2DP, AVRCP, HSP, HFP ; Charge voltage : 5.25V±5% ; Bande de fréquences : 2402MHz~2480MHz ; Temps de chargement : 2 heures ; Résistance à la sueur : IP55 ; Maximum RF outputpower : 4dBm ; Design ‘‘Oreilles Libres’’ ; Sécurité ; Titane complet ; Son Stéréo PremiumPitch™2.0 Type connecteur sortie audio: USB Mode de connexion: Sans fil Cable: USB-C Portee maximum: 10 Choix durable: Oui Poids du produit: 29 Usage: Sport Reponse en frequence: 20 Pays de fabrication: Chine Assistant vocal integre: Non Impedance nominale: 8 Connecte: Non Disponibilite des pieces detachees: Non disponible","Gazoil12 • publié le","4,0","Moyen","Produit original, mais au demeurant, efficace.","08/11/2025"
"Casque à Conduction Osseuse - Shokz - Openmove - Bluetooth - Sans Fil - Élévation Bleu","63,44 €","https://www.cdiscount.com/high-tech/casques-baladeur-hifi/shokz-openmove-casque-a-conduction-osseuse-d-entr/f-1065420-sho0850033806267.html#mpos=35|mp","https://www.cdiscount.com/pdt2/2/6/7/1/400x400/sho0850033806267/rw/shokz-openmove-casque-a-conduction-osseuse-d-entr.jpg","Description LA PUISSANCE DE LA TECHNOLOGIE DE CONDUCTION OSSEUSE Grâce à la puissance de la technologie de conduction osseuse, les écouteurs Shokz génèrent des mini-vibrations qui traversent vos pommettes. Les vibrations atteignent directement vos oreilles internes, en contournant complètement vos tympans, ce qui permet une expérience d'écoute à oreilles ouvertes. DESIGN LEGER 29g, CONFORTABLE SANS RIEN DANS LES OREILLES OpenMove s'installe doucement à l'extérieur de l'oreille et vous permet d'écouter sans douleur et sans fatigue. Profitez d'un confort tout au long de la journée. UNE ÉCOUTE ATTENTIVE, EN RESTANT VIGILANT ET EN SÉCURITÉ La conception laissant les oreilles libres vous permet d'entendre votre musique et la circulation en même temps. Profitez de la musique tout en vous rendant au bureau, en promenant le chien, et plus encore, sans faire de compromis sur la sécurité. PROFITER D'UN SON DE QUALITÉ SUPÉRIEURE À CHAQUE FOIS Premium Pitch est la technologie de conduction osseuse 2.0 qui permet une analyse audio plus détaillée, quel que soit le volume sonore. PRE-REGLAGES SONORES POUR UNE ÉCOUTE PERSONNALISÉE Vous pouvez choisir parmi deux effets sonores : le mode Standard et le mode Booster Vocal. UNE CONNEXION SANS FAILLE, UNE QUALITÉ D'APPEL ÉTONNANTE Equipé d'une puce bluetooth Qualcomm 5.0, de micros doubles et d'un algorithme CVC séparant nettement votre voix des bruits de fond, tenez-vous prêt à passer des appels clairs et stables. DES COMMANDES TACTILES SIMPLES, DES CHANSONS AU BOUT DES DOIGTS Il est doté de boutons facilement repérables et de commandes rapides telles que lecture, saut, pause, prise d'appels téléphoniques par simple pression d'un doigt. APPAIRAGE BLUETOOTH MULTIPLE Capable de se connecter à deux appareils en même temps, et compatible avec plusieurs appareils Bluetooth tels que les smartphones, PC et tablettes. Caractéristiques Dimensions: L x l x H: 10 x 4.6 x 12.2 cm Accessoires fournis: Câble USB-C, Sac de transport, Mode d’emploi Alimentation: Batterie Rechargeable Li-Polymère; Capacité de la batterie: 135mAh; Port de chargement USB-C Appareil connecte: Oui Communication sans fil: Bluetooth Fonctionnalites casque: Sport Fonctionnalites casque: Contrôle iPhone et GSM Couleur: Bleu Coloris: Bleu Type de casque ecouteurs: Conduction osseuse Assistant vocal compatible: Non Caracteristiques complementaires: Série S661 ; Technologie de conduction osseuse : Premium Pitch 2.0 ; Puce QCC3024 ; Plage de fréquences : 20Hz~20KHz ; Sensibilité : 96 ±3dB ; Microphone : -40dB ±2dB ; Profiles compatibles : A2DP, AVRCP, HSP, HFP ; Charge voltage : 5.25V±5% ; Bande de fréquences : 2402MHz~2480MHz ; Temps de chargement : 2 heures ; Résistance à la sueur : IP55 ; Maximum RF outputpower : 4dBm ; Design ‘‘Oreilles Libres’’ ; Sécurité ; Titane complet ; Son Stéréo PremiumPitch™2.0 Type connecteur sortie audio: USB Mode de connexion: Sans fil Cable: USB-C Portee maximum: 10 Choix durable: Oui Poids du produit: 29 Usage: Sport Reponse en frequence: 20 Pays de fabrication: Chine Assistant vocal integre: Non Impedance nominale: 8 Connecte: Non Disponibilite des pieces detachees: Non disponible","Gg56 • publié le","1,0","Une grosse arnaque!","C'est une grosse arnaque le produit n'est pas conforme au standar de la marque.","17/07/2025"
